chunk_size,run_number,time_ms,throughput_mibps
237568,10,64.817,3159.681
237568,11,64.943,3153.516
237568,12,66.930,3059.929
237568,13,65.919,3106.866
237568,14,65.592,3122.342
237568,15,66.859,3063.164
237568,16,66.720,3069.528
237568,17,67.506,3033.819
237568,18,67.108,3051.801
237568,19,70.989,2884.972
237568,20,65.572,3123.298
237568,21,65.672,3118.529
237568,22,68.920,2971.570
237568,23,67.762,3022.348
237568,24,66.517,3078.922
237568,25,67.146,3050.091
237568,26,66.216,3092.923
237568,27,66.025,3101.841
237568,28,66.232,3092.144
237568,29,66.763,3067.577
237568,30,67.369,3039.969
245760,1,67.086,3052.805
245760,2,67.519,3033.216
245760,3,66.913,3060.678
245760,4,67.656,3027.069
245760,5,67.546,3032.021
245760,6,67.807,3020.351
245760,7,66.786,3066.517
245760,8,66.643,3073.069
245760,9,65.828,3111.128
245760,10,66.229,3092.282
245760,11,66.426,3083.114
245760,12,66.227,3092.376
245760,13,67.482,3034.863
245760,14,67.131,3050.746
245760,15,66.725,3069.307
245760,16,67.131,3050.759
245760,17,68.039,3010.026
245760,18,67.393,3038.870
245760,19,67.470,3035.424
245760,20,67.362,3040.299
245760,21,67.021,3055.781
245760,22,67.673,3026.317
245760,23,65.618,3121.092
245760,24,66.184,3094.396
245760,25,66.640,3073.239
245760,26,69.185,2960.190
245760,27,67.877,3017.223
245760,28,68.255,3000.508
245760,29,67.236,3045.971
245760,30,69.791,2934.464
253952,1,65.841,3110.517
253952,2,65.797,3112.624
253952,3,69.248,2957.478
253952,4,67.026,3055.540
253952,5,66.108,3097.951
253952,6,65.443,3129.417
253952,7,65.571,3123.324
253952,8,65.871,3109.107
253952,9,65.895,3107.954
253952,10,66.087,3098.958
253952,11,65.847,3110.235
253952,12,65.850,3110.110
253952,13,67.863,3017.830
253952,14,66.477,3080.773
253952,15,65.938,3105.927
253952,16,69.933,2928.501
253952,17,65.719,3116.322
253952,18,66.567,3076.617
253952,19,67.099,3052.206
253952,20,67.611,3029.093
253952,21,66.417,3083.529
253952,22,66.525,3078.544
253952,23,66.514,3079.049
253952,24,67.160,3049.435
253952,25,66.626,3073.868
253952,26,66.056,3100.400
253952,27,66.555,3077.158
253952,28,66.775,3066.995
253952,29,67.273,3044.321
253952,30,67.786,3021.270
